time_s,voltage_V,current_A,soc_thuc,Total (mAh)
7370.042,4.04,0.1,0.666848333,800.218
7371.041,4.04,0,0.666848333,800.218
7372.039,4.04,0,0.666848333,800.218
7373.037,4.04,0.1,0.666848333,800.218
7374.051,4.036,0.1,0.666848333,800.218
7375.052,4.04,0,0.666848333,800.218
7376.049,4.036,0.2,0.666848333,800.218
7377.044,4.04,0,0.666848333,800.218
7378.044,4.04,0,0.666848333,800.218
7379.044,4.04,0,0.666848333,800.218
7380.048,4.036,0,0.666848333,800.218
7381.05,4.04,0.1,0.666848333,800.218
7382.044,4.04,0.1,0.666848333,800.218
7383.043,4.04,-0.2,0.666848333,800.218
7384.041,4.04,0.1,0.666848333,800.218
7385.05,4.04,-0.1,0.666848333,800.218
7386.041,4.04,-0.3,0.666848333,800.218
7387.039,4.04,0,0.666848333,800.218
7388.037,4.04,-0.2,0.666848333,800.218
7389.041,4.04,0,0.666848333,800.218
7390.039,4.04,-0.2,0.666848333,800.218
7391.04,4.036,0.1,0.666848333,800.218
7392.041,4.04,-0.1,0.666848333,800.218
7393.037,4.04,-0.1,0.666848333,800.218
7394.038,4.04,0,0.666848333,800.218
7395.037,4.04,0.2,0.666848333,800.218
7396.049,4.04,0,0.666848333,800.218
7397.046,4.04,0.2,0.666848333,800.218
7398.043,4.036,-0.1,0.666848333,800.218
7399.042,4.04,0.3,0.666848333,800.218
7400.039,4.04,-0.2,0.666848333,800.218
7401.037,4.04,0,0.666848333,800.218
7402.038,4.04,0,0.666848333,800.218
7403.044,4.04,0,0.666848333,800.218
7404.044,4.036,0.1,0.666848333,800.218
7405.038,4.04,0,0.666848333,800.218
7406.038,4.036,0.1,0.666848333,800.218
7407.038,4.04,0,0.666848333,800.218
7408.036,4.04,0.1,0.666848333,800.218
7409.038,4.036,-0.1,0.666848333,800.218
7410.035,4.04,0.1,0.666848333,800.218
7411.046,4.04,0,0.666848333,800.218
7412.041,4.04,0.1,0.666848333,800.218
7413.049,4.04,0,0.666848333,800.218
7414.045,4.036,-0.1,0.666848333,800.218
7415.041,4.036,0.1,0.666848333,800.218
7416.04,4.036,0,0.666848333,800.218
7417.038,4.04,-0.2,0.666848333,800.218
7418.036,4.04,0,0.666848333,800.218
7419.038,4.04,0,0.666848333,800.218
7420.05,4.04,0.2,0.666848333,800.218
7421.045,4.036,-0.2,0.666848333,800.218
7422.046,4.04,0.1,0.666848333,800.218
7423.047,4.04,0.3,0.666848333,800.218
7424.041,4.036,-0.1,0.666848333,800.218
7425.04,4.044,-0.2,0.666848333,800.218
7426.038,4.04,0.2,0.666848333,800.218
7427.047,4.036,-0.2,0.666848333,800.218
7428.038,4.04,-0.3,0.666848333,800.218
7429.041,4.036,0.1,0.666848333,800.218
7430.037,4.04,0,0.666848333,800.218
7431.049,4.04,-0.1,0.666848333,800.218
7432.047,4.04,0.2,0.666848333,800.218
7433.042,4.04,0.1,0.666848333,800.218
7434.037,4.04,0,0.666848333,800.218
7435.038,4.04,0.1,0.666848333,800.218
7436.037,4.036,0.1,0.666848333,800.218
7437.037,4.04,-0.1,0.666848333,800.218
7438.036,4.036,0.2,0.666848333,800.218
7439.036,4.04,0.2,0.666848333,800.218
7440.05,4.04,0.1,0.666848333,800.218
7441.042,4.036,-0.2,0.666848333,800.218
7442.042,4.04,0.1,0.666848333,800.218
7443.04,4.04,0,0.666848333,800.218
7444.038,4.04,0.2,0.666848333,800.218
7445.04,4.036,0.1,0.666848333,800.218
7446.038,4.036,-0.1,0.666848333,800.218
7447.038,4.036,0.1,0.666848333,800.218
7448.05,4.036,-0.1,0.666848333,800.218
7449.046,4.036,0,0.666848333,800.218
7450.042,4.04,0,0.666848333,800.218
7451.046,4.04,0.2,0.666848333,800.218
7452.042,4.04,0.1,0.666848333,800.218
7453.041,4.04,0,0.666848333,800.218
7454.036,4.04,0.1,0.666848333,800.218
7455.047,4.036,-0.1,0.666848333,800.218
7456.04,4.04,0.1,0.666848333,800.218
7457.036,4.036,0.1,0.666848333,800.218
7458.035,4.04,0.1,0.666848333,800.218
7459.047,4.04,0,0.666848333,800.218
7460.047,4.036,-0.2,0.666848333,800.218
7461.041,4.04,0,0.666848333,800.218
7462.041,4.04,-0.1,0.666848333,800.218
7463.037,4.036,-0.2,0.666848333,800.218
7464.037,4.04,0.1,0.666848333,800.218
7465.038,4.04,-0.2,0.666848333,800.218
7466.038,4.036,0.1,0.666848333,800.218
7467.036,4.04,-0.2,0.666848333,800.218
7468.048,4.04,0.1,0.666848333,800.218
7469.042,4.04,-0.1,0.666848333,800.218
7470.041,4.04,-0.2,0.666848333,800.218
7471.035,4.04,-0.1,0.666848333,800.218
7472.045,4.036,0.1,0.666848333,800.218
7473.042,4.04,-0.1,0.666848333,800.218
7474.042,4.036,-0.1,0.666848333,800.218
7475.044,4.04,0,0.666848333,800.218
7476.041,4.036,-0.2,0.666848333,800.218
7477.035,4.04,0,0.666848333,800.218
7478.038,4.04,0.1,0.666848333,800.218
7479.035,4.04,0,0.666848333,800.218
7480.046,4.036,0,0.666848333,800.218
7481.043,4.04,-0.1,0.666848333,800.218
7482.044,4.04,-0.1,0.666848333,800.218
7483.041,4.04,0,0.666848333,800.218
7484.039,4.036,0,0.666848333,800.218
7485.037,4.04,0,0.666848333,800.218
7486.039,4.036,0.3,0.666848333,800.218
7487.037,4.036,-0.1,0.666848333,800.218
7488.035,4.04,0.1,0.666848333,800.218
7489.047,4.04,-0.2,0.666848333,800.218
7490.042,4.036,0.3,0.666848333,800.218
7491.042,4.04,0,0.666848333,800.218
7492.041,4.036,-0.2,0.666848333,800.218
7493.035,4.04,0,0.666848333,800.218
7494.035,4.04,0.1,0.666848333,800.218
7495.046,4.04,-0.2,0.666848333,800.218
7496.045,4.036,0.1,0.666848333,800.218
7497.044,4.04,0,0.666848333,800.218
7498.043,4.036,0,0.666848333,800.218
7499.04,4.04,0,0.666848333,800.218
7500.037,4.04,0.1,0.666848333,800.218
7501.048,4.04,0.1,0.666848333,800.218
7502.043,4.036,0.1,0.666848333,800.218
7503.043,4.04,0.1,0.666848333,800.218
7504.039,4.04,0.1,0.666848333,800.218
7505.035,4.04,0,0.666848333,800.218
7506.039,4.036,-0.1,0.666848333,800.218
7507.048,4.036,0,0.666848333,800.218
7508.043,4.036,-0.1,0.666848333,800.218
7509.04,4.036,0,0.666848333,800.218
7510.036,4.036,0.1,0.666848333,800.218
7511.038,4.04,0,0.666848333,800.218
7512.037,4.036,-0.2,0.666848333,800.218
7513.038,4.04,0.3,0.666848333,800.218
7514.034,4.04,0,0.666848333,800.218
7515.035,4.036,0,0.666848333,800.218
7516.047,4.036,0.1,0.666848333,800.218
7517.039,4.036,0.1,0.666848333,800.218
7518.047,4.04,0,0.666848333,800.218
7519.047,4.04,-0.1,0.666848333,800.218
7520.043,4.04,0,0.666848333,800.218
7521.041,4.04,0.1,0.666848333,800.218
7522.039,4.04,-0.2,0.666848333,800.218
7523.032,4.036,-0.2,0.666848333,800.218
7524.047,4.036,0.1,0.666848333,800.218
7525.046,4.04,0,0.666848333,800.218
7526.044,4.04,-0.1,0.666848333,800.218
7527.039,4.036,0,0.666848333,800.218
7528.039,4.036,0.1,0.666848333,800.218
7529.035,4.04,-0.1,0.666848333,800.218
7530.034,4.04,-0.1,0.666848333,800.218
7531.033,4.04,0.1,0.666848333,800.218
7532.047,4.036,0,0.666848333,800.218
7533.033,4.036,0.1,0.666848333,800.218
7534.046,4.036,0,0.666848333,800.218
7535.045,4.036,0.1,0.666848333,800.218
7536.041,4.036,-0.1,0.666848333,800.218
7537.038,4.036,0,0.666848333,800.218
7538.039,4.04,0.1,0.666848333,800.218
7539.043,4.04,-0.1,0.666848333,800.218
7540.044,4.04,0,0.666848333,800.218
7541.042,4.04,0.1,0.666848333,800.218
7542.036,4.04,0,0.666848333,800.218
7543.036,4.036,0.1,0.666848333,800.218
7544.046,4.04,0,0.666848333,800.218
7545.041,4.04,-0.2,0.666848333,800.218
7546.039,4.04,-0.1,0.666848333,800.218
7547.038,4.036,0.2,0.666848333,800.218
7548.033,4.036,0,0.666848333,800.218
7549.045,4.04,0.1,0.666848333,800.218
7550.042,4.04,-0.2,0.666848333,800.218
7551.038,4.036,0,0.666848333,800.218
7552.037,4.04,-0.1,0.666848333,800.218
7553.034,4.036,0.1,0.666848333,800.218
7554.047,4.04,0.1,0.666848333,800.218
7555.045,4.04,0.1,0.666848333,800.218
7556.036,4.04,-0.2,0.666848333,800.218
7557.033,4.04,-0.1,0.666848333,800.218
7558.044,4.04,0,0.666848333,800.218
7559.044,4.04,0.1,0.666848333,800.218
7560.041,4.036,0,0.666848333,800.218
7561.039,4.036,0.3,0.666848333,800.218
7562.036,4.04,-0.1,0.666848333,800.218
7563.032,4.036,0.1,0.666848333,800.218
7564.045,4.04,0.1,0.666848333,800.218
7565.046,4.036,0.2,0.666848333,800.218
7566.044,4.036,0,0.666848333,800.218
7567.042,4.036,0.1,0.666848333,800.218
7568.039,4.04,-0.1,0.666848333,800.218
7569.037,4.036,0.1,0.666848333,800.218
7570.04,4.04,0,0.666848333,800.218
7571.042,4.036,0,0.666848333,800.218
7572.039,4.036,0.1,0.666848333,800.218
7573.037,4.04,-0.1,0.666848333,800.218
7574.04,4.04,-0.1,0.666848333,800.218
7575.035,4.04,0.1,0.666848333,800.218
7576.043,4.036,-0.1,0.666848333,800.218
7577.038,4.04,0.1,0.666848333,800.218
7578.037,4.04,-0.1,0.666848333,800.218
7579.035,4.036,0,0.666848333,800.218
7580.041,4.04,0,0.666848333,800.218
7581.039,4.04,0.2,0.666848333,800.218
7582.035,4.04,0,0.666848333,800.218
7583.044,4.036,0.2,0.666848333,800.218
7584.038,4.04,0,0.666848333,800.218
7585.033,4.04,0.1,0.666848333,800.218
7586.046,4.04,0,0.666848333,800.218
7587.041,4.036,0.1,0.666848333,800.218
7588.043,4.036,0,0.666848333,800.218
7589.039,4.04,-0.1,0.666848333,800.218
7590.036,4.036,0.1,0.666848333,800.218
7591.034,4.04,0,0.666848333,800.218
7592.045,4.036,0,0.666848333,800.218
7593.042,4.04,-0.1,0.666848333,800.218
7594.041,4.036,-0.1,0.666848333,800.218
7595.039,4.04,0.1,0.666848333,800.218
7596.037,4.04,0.1,0.666848333,800.218
7597.035,4.036,0.1,0.666848333,800.218
7598.045,4.04,0,0.666848333,800.218
7599.044,4.036,0.1,0.666848333,800.218
7600.038,4.036,0,0.666848333,800.218
7601.033,4.04,-0.1,0.666848333,800.218
7602.031,4.036,0.1,0.666848333,800.218
7603.042,4.04,-0.1,0.666848333,800.218
7604.039,4.04,-0.1,0.666848333,800.218
7605.038,4.04,-0.1,0.666848333,800.218
7606.038,4.04,-0.1,0.666848333,800.218
7607.043,4.04,0,0.666848333,800.218
7608.04,4.036,0,0.666848333,800.218
7609.04,4.036,-0.1,0.666848333,800.218
7610.035,4.04,0,0.666848333,800.218
7611.045,4.04,0,0.666848333,800.218
7612.045,4.036,0,0.666848333,800.218
7613.038,4.036,0,0.666848333,800.218
7614.039,4.036,-0.2,0.666848333,800.218
7615.038,4.04,0.1,0.666848333,800.218
7616.037,4.04,-0.1,0.666848333,800.218
7617.037,4.036,0.1,0.666848333,800.218
7618.036,4.036,-0.2,0.666848333,800.218
7619.032,4.036,0.2,0.666848333,800.218
7620.031,4.04,0,0.666848333,800.218
7621.043,4.036,0.1,0.666848333,800.218
7622.043,4.04,0,0.666848333,800.218
7623.041,4.036,-0.1,0.666848333,800.218
7624.038,4.04,-0.1,0.666848333,800.218
7625.041,4.04,-0.1,0.666848333,800.218
7626.042,4.036,0.2,0.666848333,800.218
7627.04,4.036,0,0.666848333,800.218
7628.037,4.036,0.1,0.666848333,800.218
7629.039,4.036,0.2,0.666848333,800.218
7630.031,4.036,-0.1,0.666848333,800.218
7631.03,4.036,0,0.666848333,800.218
7632.029,4.036,-0.3,0.666848333,800.218
7633.043,4.036,0,0.666848333,800.218
7634.041,4.04,0,0.666848333,800.218
7635.038,4.04,-0.4,0.666848333,800.218
7636.041,4.036,-0.1,0.666848333,800.218
7637.043,4.04,0.2,0.666848333,800.218
7638.042,4.04,0.1,0.666848333,800.218
7639.038,4.04,-0.2,0.666848333,800.218
7640.035,4.036,0.1,0.666848333,800.218
7641.032,4.04,0.1,0.666848333,800.218
7642.031,4.036,0.2,0.666848333,800.218
7643.029,4.036,0.2,0.666848333,800.218
7644.037,4.036,-0.1,0.666848333,800.218
7645.033,4.04,0,0.666848333,800.218
7646.04,4.04,0.1,0.666848333,800.218
7647.04,4.036,0.1,0.666848333,800.218
7648.041,4.04,-0.1,0.666848333,800.218
7649.04,4.036,0.2,0.666848333,800.218
7650.042,4.036,0,0.666848333,800.218
7651.041,4.04,-0.1,0.666848333,800.218
7652.037,4.04,0.1,0.666848333,800.218
7653.031,4.036,0.1,0.666848333,800.218
7654.043,4.04,0,0.666848333,800.218
7655.038,4.036,0.1,0.666848333,800.218
7656.037,4.036,-0.1,0.666848333,800.218
7657.033,4.04,-0.1,0.666848333,800.218
7658.044,4.036,-0.4,0.666848333,800.218
7659.04,4.036,0.1,0.666848333,800.218
7660.034,4.036,0.1,0.666848333,800.218
7661.044,4.036,-0.1,0.666848333,800.218
7662.043,4.04,0.1,0.666848333,800.218
7663.043,4.04,-0.1,0.666848333,800.218
7664.038,4.036,0.1,0.666848333,800.218
7665.037,4.036,0,0.666848333,800.218
7666.036,4.036,-0.1,0.666848333,800.218
7667.035,4.036,0.1,0.666848333,800.218
7668.034,4.04,0.1,0.666848333,800.218
7669.031,4.04,-0.1,0.666848333,800.218
7670.043,4.04,0,0.666848333,800.218
7671.043,4.04,0.1,0.666848333,800.218
7672.037,4.036,0,0.666848333,800.218
7673.038,4.036,0.1,0.666848333,800.218
7674.036,4.036,-0.1,0.666848333,800.218
7675.032,4.036,-0.1,0.666848333,800.218
7676.031,4.036,0.2,0.666848333,800.218
7677.039,4.036,0,0.666848333,800.218
7678.037,4.036,0,0.666848333,800.218
7679.033,4.036,-0.1,0.666848333,800.218
7680.028,4.036,0,0.666848333,800.218
7681.042,4.036,-0.2,0.666848333,800.218
7682.041,4.036,-0.2,0.666848333,800.218
7683.042,4.04,-0.1,0.666848333,800.218
7684.04,4.036,0,0.666848333,800.218
7685.031,4.036,-0.1,0.666848333,800.218
7686.028,4.036,0,0.666848333,800.218
7687.039,4.04,0,0.666848333,800.218
7688.037,4.036,0,0.666848333,800.218
7689.034,4.036,0.1,0.666848333,800.218
7690.032,4.036,-0.2,0.666848333,800.218
7691.04,4.04,-0.1,0.666848333,800.218
7692.038,4.036,-0.1,0.666848333,800.218
7693.035,4.04,0.1,0.666848333,800.218
7694.033,4.036,-0.1,0.666848333,800.218
7695.031,4.036,0,0.666848333,800.218
7696.028,4.036,0,0.666848333,800.218
7697.038,4.04,0.3,0.666848333,800.218
7698.04,4.04,0.1,0.666848333,800.218
7699.037,4.036,0.1,0.666848333,800.218
7700.035,4.036,-0.3,0.666848333,800.218
7701.033,4.036,0.1,0.666848333,800.218
7702.031,4.04,0,0.666848333,800.218
7703.042,4.04,-0.2,0.666848333,800.218
7704.037,4.036,0,0.666848333,800.218
7705.036,4.036,0.3,0.666848333,800.218
7706.037,4.04,-0.1,0.666848333,800.218
7707.033,4.04,0,0.666848333,800.218
7708.029,4.04,0,0.666848333,800.218
7709.029,4.036,-0.1,0.666848333,800.218
7710.037,4.036,0.1,0.666848333,800.218
7711.036,4.036,0,0.666848333,800.218
7712.035,4.036,-0.1,0.666848333,800.218
7713.033,4.036,0,0.666848333,800.218
7714.03,4.04,-0.1,0.666848333,800.218
7715.03,4.036,0,0.666848333,800.218
7716.028,4.036,0.1,0.666848333,800.218
7717.041,4.036,0.1,0.666848333,800.218
7718.038,4.036,-0.1,0.666848333,800.218
7719.037,4.036,0,0.666848333,800.218
7720.037,4.04,0.1,0.666848333,800.218
7721.039,4.04,0,0.666848333,800.218
7722.035,4.04,0.1,0.666848333,800.218
7723.035,4.036,0.1,0.666848333,800.218
7724.035,4.04,0,0.666848333,800.218
7725.032,4.04,0.1,0.666848333,800.218
7726.031,4.036,0.1,0.666848333,800.218
7727.03,4.04,0,0.666848333,800.218
7728.042,4.036,0.1,0.666848333,800.218
7729.04,4.036,0.1,0.666848333,800.218
7730.035,4.036,0,0.666848333,800.218
7731.033,4.036,0.1,0.666848333,800.218
7732.033,4.036,0.1,0.666848333,800.218
7733.031,4.036,0.1,0.666848333,800.218
7734.031,4.036,0,0.666848333,800.218
7735.028,4.04,0,0.666848333,800.218
7736.042,4.04,0.2,0.666848333,800.218
7737.031,4.036,-0.2,0.666848333,800.218
7738.029,4.036,0.1,0.666848333,800.218
7739.041,4.036,-0.2,0.666848333,800.218
7740.028,4.036,0.2,0.666848333,800.218
7741.027,4.036,0.1,0.666848333,800.218
7742.04,4.036,0.2,0.666848333,800.218
7743.034,4.036,-0.2,0.666848333,800.218
7744.033,4.036,0,0.666848333,800.218
7745.029,4.036,-0.1,0.666848333,800.218
7746.039,4.04,0.2,0.666848333,800.218
7747.039,4.036,0,0.666848333,800.218
7748.041,4.036,0,0.666848333,800.218
7749.029,4.036,0,0.666848333,800.218
7750.041,4.04,0,0.666848333,800.218
7751.038,4.036,0,0.666848333,800.218
7752.037,4.036,0,0.666848333,800.218
7753.035,4.036,0,0.666848333,800.218
7754.028,4.036,0,0.666848333,800.218
7755.039,4.036,0,0.666848333,800.218
7756.033,4.04,0,0.666848333,800.218
7757.028,4.04,0.1,0.666848333,800.218
7758.036,4.04,-0.2,0.666848333,800.218
7759.027,4.04,-0.1,0.666848333,800.218
7760.033,4.036,0,0.666848333,800.218
7761.032,4.036,0.1,0.666848333,800.218
7762.032,4.04,0,0.666848333,800.218
7763.031,4.036,-0.1,0.666848333,800.218
7764.032,4.036,0,0.666848333,800.218
7765.031,4.036,0.1,0.666848333,800.218
7766.041,4.036,0.1,0.666848333,800.218
7767.026,4.036,-0.2,0.666848333,800.218
7768.038,4.04,-0.2,0.666848333,800.218
7769.031,4.036,0.1,0.666848333,800.218
7770.028,4.036,-0.2,0.666848333,800.218
7771.028,4.036,0,0.666848333,800.218
7772.027,4.036,0.1,0.666848333,800.218
7773.036,4.036,-0.2,0.666848333,800.218
7774.039,4.036,-0.1,0.666848333,800.218
7775.037,4.04,0,0.666848333,800.218
7776.038,4.036,0,0.666848333,800.218
7777.033,4.036,0.1,0.666848333,800.218
7778.033,4.036,-0.1,0.666848333,800.218
7779.039,4.04,0.2,0.666848333,800.218
7780.036,4.04,0,0.666848333,800.218
7781.036,4.036,0.1,0.666848333,800.218
7782.03,4.036,0.2,0.666848333,800.218
7783.032,4.036,-0.2,0.666848333,800.218
7784.031,4.036,0,0.666848333,800.218
7785.031,4.036,0.1,0.666848333,800.218
7786.029,4.036,-0.1,0.666848333,800.218
7787.026,4.04,-0.1,0.666848333,800.218
7788.04,4.036,-0.1,0.666848333,800.218
7789.036,4.036,-0.1,0.666848333,800.218
7790.034,4.036,0.2,0.666848333,800.218
7791.031,4.036,0.1,0.666848333,800.218
7792.04,4.036,0.1,0.666848333,800.218
7793.038,4.036,-0.1,0.666848333,800.218
7794.034,4.036,0.1,0.666848333,800.218
7795.033,4.036,-0.1,0.666848333,800.218
7796.031,4.036,-0.2,0.666848333,800.218
7797.027,4.036,0.2,0.666848333,800.218
7798.028,4.036,-0.2,0.666848333,800.218
7799.028,4.04,0.4,0.666848333,800.218
7800.036,4.036,0,0.666848333,800.218
7801.034,4.036,0.2,0.666848333,800.218
7802.028,4.036,0.2,0.666848333,800.218
7803.026,4.036,0,0.666848333,800.218
7804.04,4.036,-0.1,0.666848333,800.218
7805.034,4.04,-0.1,0.666848333,800.218
7806.028,4.036,0,0.666848333,800.218
7807.028,4.036,-0.1,0.666848333,800.218
7808.029,4.036,0,0.666848333,800.218
7809.026,4.036,-0.1,0.666848333,800.218
7810.027,4.036,0.2,0.666848333,800.218
7811.04,4.036,-0.3,0.666848333,800.218
7812.036,4.036,-0.1,0.666848333,800.218
7813.031,4.036,0,0.666848333,800.218
7814.032,4.036,0.1,0.666848333,800.218
7815.028,4.036,0,0.666848333,800.218
7816.025,4.036,0.3,0.666848333,800.218
7817.036,4.036,0,0.666848333,800.218
7818.034,4.036,-0.1,0.666848333,800.218
7819.03,4.04,0,0.666848333,800.218
7820.028,4.036,0,0.666848333,800.218
7821.038,4.036,-0.1,0.666848333,800.218
7822.038,4.04,-0.2,0.666848333,800.218
7823.039,4.036,-0.3,0.666848333,800.218
7824.039,4.036,0.1,0.666848333,800.218
7825.033,4.036,0,0.666848333,800.218
7826.026,4.036,-0.1,0.666848333,800.218
7827.039,4.036,0.2,0.666848333,800.218
7828.038,4.036,0.4,0.666848333,800.218
7829.034,4.04,-0.1,0.666848333,800.218
7830.038,4.036,0,0.666848333,800.218
7831.035,4.04,-0.1,0.666848333,800.218
7832.033,4.04,0,0.666848333,800.218
7833.031,4.036,-0.4,0.666848333,800.218
7834.027,4.036,-0.1,0.666848333,800.218
7835.025,4.04,0,0.666848333,800.218
7836.038,4.036,0.1,0.666848333,800.218
7837.024,4.036,-0.2,0.666848333,800.218
7838.027,4.036,0.2,0.666848333,800.218
7839.036,4.036,0,0.666848333,800.218
7840.03,4.04,0.2,0.666848333,800.218
7841.027,4.036,0,0.666848333,800.218
7842.024,4.036,-0.1,0.666848333,800.218
7843.034,4.036,0,0.666848333,800.218
7844.028,4.036,0.1,0.666848333,800.218
7845.039,4.036,0.1,0.666848333,800.218
7846.037,4.04,0.1,0.666848333,800.218
7847.038,4.036,-0.1,0.666848333,800.218
7848.038,4.036,-0.2,0.666848333,800.218
7849.034,4.036,0.2,0.666848333,800.218
7850.035,4.036,0.1,0.666848333,800.218
7851.037,4.036,0,0.666848333,800.218
7852.035,4.036,0.2,0.666848333,800.218
7853.034,4.036,0.2,0.666848333,800.218
7854.03,4.036,-0.2,0.666848333,800.218
7855.029,4.036,0.1,0.666848333,800.218
7856.038,4.04,0,0.666848333,800.218
7857.028,4.036,0.1,0.666848333,800.218
7858.039,4.036,0.1,0.666848333,800.218
7859.036,4.036,0.1,0.666848333,800.218
7860.032,4.036,0.1,0.666848333,800.218
7861.031,4.036,-0.1,0.666848333,800.218
7862.029,4.036,0.2,0.666848333,800.218
7863.028,4.04,0.2,0.666848333,800.218
7864.029,4.036,-0.1,0.666848333,800.218
7865.025,4.036,0.1,0.666848333,800.218
7866.026,4.04,0.1,0.666848333,800.218
7867.038,4.036,-0.1,0.666848333,800.218
7868.033,4.036,-0.1,0.666848333,800.218
7869.028,4.036,0.2,0.666848333,800.218
7870.025,4.036,0,0.666848333,800.218
7871.027,4.036,0.1,0.666848333,800.218
7872.026,4.036,-0.3,0.666848333,800.218
7873.038,4.036,-0.1,0.666848333,800.218
7874.023,4.036,0,0.666848333,800.218
7875.038,4.036,-0.2,0.666848333,800.218
7876.032,4.036,0,0.666848333,800.218
7877.03,4.036,0.2,0.666848333,800.218
7878.032,4.036,0,0.666848333,800.218
7879.027,4.036,-0.2,0.666848333,800.218
7880.027,4.036,0.1,0.666848333,800.218
7881.038,4.04,-0.2,0.666848333,800.218
7882.036,4.036,-0.2,0.666848333,800.218
7883.031,4.036,-0.1,0.666848333,800.218
7884.029,4.036,-0.2,0.666848333,800.218
7885.031,4.036,-0.2,0.666848333,800.218
7886.039,4.036,0.2,0.666848333,800.218
7887.036,4.036,-0.1,0.666848333,800.218
7888.035,4.036,0.1,0.666848333,800.218
7889.032,4.036,-0.1,0.666848333,800.218
7890.031,4.032,-0.1,0.666848333,800.218
7891.03,4.04,0.2,0.666848333,800.218
7892.034,4.036,0.1,0.666848333,800.218
7893.028,4.036,0,0.666848333,800.218
7894.024,4.036,0,0.666848333,800.218
7895.023,4.036,0.1,0.666848333,800.218
7896.026,4.036,-0.1,0.666848333,800.218
7897.024,4.036,0,0.666848333,800.218
7898.022,4.036,0.3,0.666848333,800.218
7899.039,4.036,0.4,0.666848333,800.218
7900.029,4.036,-0.1,0.666848333,800.218
7901.025,4.036,0,0.666848333,800.218
7902.026,4.036,0.1,0.666848333,800.218
7903.038,4.036,-0.1,0.666848333,800.218
7904.022,4.036,-0.1,0.666848333,800.218
7905.036,4.04,0,0.666848333,800.218
7906.033,4.036,0.1,0.666848333,800.218
7907.03,4.036,0.1,0.666848333,800.218
7908.026,4.036,0,0.666848333,800.218
7909.037,4.036,0.1,0.666848333,800.218
7910.025,4.036,0.1,0.666848333,800.218
7911.032,4.036,0.1,0.666848333,800.218
7912.025,4.036,-0.2,0.666848333,800.218
7913.023,4.04,0.1,0.666848333,800.218
7914.034,4.036,-0.1,0.666848333,800.218
7915.027,4.036,0,0.666848333,800.218
7916.027,4.036,0.2,0.666848333,800.218
7917.032,4.036,0,0.666848333,800.218
7918.03,4.04,-0.1,0.666848333,800.218
7919.025,4.036,0,0.666848333,800.218
7920.024,4.036,0,0.666848333,800.218
7921.023,4.036,0,0.666848333,800.218
7922.034,4.036,-0.2,0.666848333,800.218
7923.032,4.036,0,0.666848333,800.218
7924.03,4.036,0,0.666848333,800.218
7925.03,4.032,-0.2,0.666848333,800.218
7926.026,4.036,-0.2,0.666848333,800.218
7927.024,4.036,0.1,0.666848333,800.218
7928.031,4.036,-0.1,0.666848333,800.218
7929.028,4.032,0.1,0.666848333,800.218
7930.026,4.036,0.1,0.666848333,800.218
7931.036,4.04,-0.2,0.666848333,800.218
7932.025,4.036,-0.1,0.666848333,800.218
7933.026,4.036,-0.3,0.666848333,800.218
7934.022,4.036,0,0.666848333,800.218
