Time_s,V_measured_V,V_estimated_V,SOC_estimated,V_error_V,SOC_actual,SOC_error_percent
40222.428,3.948,3.946822080006376,0.6502439533700912,0.0011779199936241547,0.6629999999999999,-1.2756046629908702
40223.429,3.948,3.946817293713153,0.6501776784283914,0.001182706286846802,0.6629999999999999,-1.2822321571608564
40224.425,3.944,3.94681256834023,0.6500602784665804,-0.002812568340230026,0.6629999999999999,-1.293972153341949
40225.434,3.948,3.946692052039858,0.6499956342309386,0.0013079479601421085,0.6629999999999999,-1.3004365769061277
40226.432,3.948,3.9468049426924616,0.6499297645714229,0.0011950573075383275,0.6629999999999999,-1.3070235428576993
40227.432,3.948,3.946687174845583,0.6498651625236858,0.0013128251544167746,0.6629999999999999,-1.3134837476314165
40228.438,3.948,3.94668617376802,0.6498005629931224,0.0013138262319798422,0.6629999999999999,-1.3199437006877535
40229.441,3.944,3.946685114964473,0.6496848029078058,-0.002685114964473101,0.6629999999999999,-1.3315197092194087
40230.444,3.948,3.9465681446214957,0.6496217407365567,0.0014318553785042099,0.6629999999999999,-1.337825926344327
40231.448,3.948,3.946570609718076,0.6495586337685004,0.0014293902819240145,0.6629999999999999,-1.3441366231499496
40232.443,3.956,3.9466867664216347,0.6495966525034408,0.009313233578365221,0.662,-1.2403347496559247
40233.449,3.94,3.946803888066861,0.6494286642684102,-0.006803888066861052,0.662,-1.257133573158986
40234.447,3.948,3.946567004877762,0.6493655726668001,0.0014329951222378234,0.662,-1.2634427333199971
40235.458,3.948,3.946683005130771,0.6493012188410288,0.0013169948692288713,0.662,-1.2698781158971273
40236.45,3.956,3.946568273543874,0.6493402572796533,0.00943172645612611,0.662,-1.2659742720346756
40237.448,3.948,3.9468019053082055,0.6492740541520413,0.001198094691794438,0.662,-1.272594584795872
40238.459,3.948,3.9467964184763344,0.649207916519308,0.001203581523665509,0.662,-1.2792083480692051
40239.453,3.944,3.9469048668855375,0.649089872153624,-0.0029048668855375936,0.662,-1.2910127846376018
40240.463,3.948,3.9466669883376255,0.6490254134880233,0.0013330116623744281,0.662,-1.2974586511976693
40241.461,3.944,3.946665468163821,0.6489101081298091,-0.002665468163820961,0.662,-1.308989187019094
40242.471,3.952,3.946548058345792,0.6488981648148362,0.005451941654207815,0.662,-1.3101835185163835
40243.46,3.948,3.946779790498532,0.6488324814948654,0.0012202095014681724,0.662,-1.3167518505134646
40244.473,3.952,3.9466613269926367,0.6488188582671246,0.005338673007363237,0.662,-1.3181141732875434
40245.474,3.948,3.94677547504957,0.6487529466139134,0.001224524950429906,0.6609999999999999,-1.224705338608656
40246.477,3.944,3.94688395489006,0.6486352592943283,-0.002883954890060103,0.6609999999999999,-1.2364740705671617
40247.47,3.948,3.9466461254390715,0.6485710235024115,0.001353874560928503,0.6609999999999999,-1.242897649758845
40248.481,3.94,3.9466446438802736,0.6484053278611578,-0.006644643880273637,0.6609999999999999,-1.2594672138842133
40249.473,3.948,3.9464114180169703,0.6483441594956704,0.001588581983029691,0.6609999999999999,-1.2655840504329552
40250.484,3.948,3.9464171222924977,0.6482829050457519,0.001582877707502206,0.6609999999999999,-1.2717094954247998
40251.479,3.944,3.9464225594946467,0.64817065523743,-0.002422559494646759,0.6609999999999999,-1.2829344762569916
40252.485,3.94,3.9464257029494147,0.6480075245214034,-0.006425702949414802,0.6609999999999999,-1.29924754785965
40253.48,3.948,3.9461996417956855,0.6479494038490747,0.0018003582043144561,0.6609999999999999,-1.3050596150925187
40254.485,3.952,3.946098513759758,0.6479435116682739,0.005901486240242004,0.6609999999999999,-1.3056488331726013
40255.495,3.948,3.946229477949932,0.6478846740876342,0.001770522050068113,0.6609999999999999,-1.311532591236575
40256.491,3.944,3.9463541850745227,0.6477734956533595,-0.0023541850745227855,0.6609999999999999,-1.322650434664041
40257.501,3.944,3.9461320701752576,0.6476648653387659,-0.0021320701752576277,0.66,-1.2335134661234148
40258.498,3.948,3.9461437675528916,0.6476074161483434,0.001856232447108308,0.66,-1.2392583851656647
40259.504,3.952,3.9460439583303026,0.6476020816369477,0.005956041669697321,0.66,-1.2397918363052374
40260.507,3.944,3.9461761931735,0.6474929670361015,-0.0021761931735002626,0.66,-1.2507032963898546
40261.499,3.94,3.9460724279847073,0.6473341232750809,-0.006072427984707307,0.66,-1.2665876724919145
40262.501,3.944,3.945969744379353,0.6472277199625329,-0.0019697443793531555,0.66,-1.277228003746711
40263.501,3.944,3.9457591464357513,0.6471237494130135,-0.0017591464357513686,0.66,-1.2876250586986493
40264.504,3.948,3.9456681701090335,0.6470722705583134,0.0023318298909664747,0.66,-1.292772944168663
40265.509,3.944,3.9458096772299527,0.6469678874487224,-0.001809677229952733,0.66,-1.3032112551277675
40266.519,3.944,3.9456038321994553,0.6468658855296657,-0.0016038321994553684,0.66,-1.3134114470334302
40267.511,3.952,3.945517454916648,0.6468677734076936,0.006482545083351887,0.66,-1.3132226592306395
40268.523,3.944,3.9456655368610543,0.646765042197062,-0.0016655368610543064,0.66,-1.323495780293804
40269.518,3.94,3.945690854537057,0.6466109358510516,-0.0056908545370570884,0.659,-1.238906414894847
40270.513,3.944,3.945486262125497,0.6465106377084187,-0.0014862621254971842,0.659,-1.2489362291581374
40271.523,3.94,3.945290113620461,0.6463611216647346,-0.005290113620461057,0.659,-1.2638878335265447
40272.522,3.94,3.945097178762813,0.6462138742299454,-0.005097178762813126,0.659,-1.2786125770054668
40273.52,3.948,3.9450239717412434,0.6461712453937956,0.0029760282587565356,0.659,-1.2828754606204473
40274.528,3.944,3.945071794293543,0.6460762067347908,-0.0010717942935429825,0.659,-1.2923793265209205
40275.527,3.944,3.944888281216126,0.6459833029256372,-0.0008882812161261633,0.659,-1.3016697074362815
40276.525,3.948,3.9449373022190697,0.6459417478501159,0.003062697780930268,0.659,-1.3058252149884098
40277.537,3.94,3.94487379290146,0.645797404799487,-0.00487379290145995,0.659,-1.3202595200513034
40278.546,3.948,3.9446933460895997,0.6457588070466843,0.0033066539104003034,0.659,-1.3241192953315717
40279.542,3.948,3.9447503945769413,0.6457193750824162,0.0032496054230586324,0.659,-1.328062491758386
40280.541,3.948,3.9448055613657784,0.6456791411025843,0.0031944386342215303,0.659,-1.3320858897415744
40281.543,3.948,3.9448589059697854,0.6456381359330531,0.003141094030214564,0.659,-1.336186406694695
