time_s,voltage_V,current_A,soc_thuc,,,,
44609.106,3.74,-156.5,0.0865225,,,,-1096.173
44610.093,3.74,-156.5,0.086485833,,,,-1096.217
44611.091,3.74,-156.7,0.08645,,,,-1096.26
44612.095,3.744,-156.2,0.086413333,,,,-1096.304
44613.099,3.744,-156.3,0.0863775,,,,-1096.347
44614.101,3.744,-156.4,0.086340833,,,,-1096.391
44615.104,3.74,-156.6,0.086305,,,,-1096.434
44616.106,3.74,-156.6,0.086269167,,,,-1096.477
44617.092,3.736,-156.2,0.0862325,,,,-1096.521
44618.096,3.74,-156.6,0.086196667,,,,-1096.564
44619.101,3.74,-156.5,0.08616,,,,-1096.608
44620.104,3.74,-156.3,0.086124167,,,,-1096.651
44621.094,3.74,-156.1,0.086088333,,,,-1096.694
44622.096,3.74,-156.6,0.086051667,,,,-1096.738
44623.093,3.74,-156.4,0.086015833,,,,-1096.781
44624.102,3.74,-156.3,0.085979167,,,,-1096.825
44625.103,3.74,-156.4,0.085943333,,,,-1096.868
44626.106,3.74,-156.2,0.085906667,,,,-1096.912
44627.093,3.74,-156.4,0.085870833,,,,-1096.955
44628.099,3.74,-156.4,0.085834167,,,,-1096.999
44629.104,3.74,-156.7,0.085798333,,,,-1097.042
44630.093,3.74,-156.6,0.085761667,,,,-1097.086
44631.094,3.74,-156.7,0.085725833,,,,-1097.129
44632.096,3.74,-156.7,0.085689167,,,,-1097.173
44633.099,3.74,-156.1,0.085653333,,,,-1097.216
44634.099,3.74,-156.4,0.085616667,,,,-1097.26
44635.104,3.74,-156.3,0.085580833,,,,-1097.303
44636.095,3.74,-156.4,0.085545,,,,-1097.346
44637.095,3.74,-156.3,0.085508333,,,,-1097.39
44638.097,3.74,-156.4,0.0854725,,,,-1097.433
44639.099,3.74,-156.2,0.085435833,,,,-1097.477
44640.102,3.74,-156.3,0.0854,,,,-1097.52
44641.09,3.744,-156.6,0.085363333,,,,-1097.564
44642.104,3.74,-156.3,0.0853275,,,,-1097.607
44643.093,3.74,-156.3,0.085290833,,,,-1097.651
44644.094,3.74,-156.5,0.085255,,,,-1097.694
44645.098,3.74,-156.5,0.085219167,,,,-1097.737
44646.098,3.74,-156.4,0.0851825,,,,-1097.781
44647.102,3.74,-156.4,0.085146667,,,,-1097.824
44648.104,3.74,-156.5,0.08511,,,,-1097.868
44649.092,3.74,-156.4,0.085074167,,,,-1097.911
44650.093,3.74,-156.3,0.0850375,,,,-1097.955
44651.094,3.74,-156.3,0.085001667,,,,-1097.998
44652.096,3.74,-156.3,0.084965,,,,-1098.042
44653.1,3.736,-156.1,0.084929167,,,,-1098.085
44654.099,3.74,-156.4,0.084893333,,,,-1098.128
44655.103,3.74,-156.3,0.084856667,,,,-1098.172
44656.091,3.74,-156.6,0.084820833,,,,-1098.215
44657.09,3.74,-156.3,0.084784167,,,,-1098.259
44658.106,3.736,-156.3,0.084748333,,,,-1098.302
44659.093,3.744,-156.5,0.084711667,,,,-1098.346
44660.099,3.74,-156.3,0.084675833,,,,-1098.389
44661.1,3.74,-156.5,0.084639167,,,,-1098.433
44662.102,3.736,-156.5,0.084603333,,,,-1098.476
44663.094,3.74,-156.4,0.084566667,,,,-1098.52
44664.096,3.74,-156.4,0.084530833,,,,-1098.563
44665.097,3.74,-156.6,0.084495,,,,-1098.606
44666.093,3.736,-156.3,0.084458333,,,,-1098.65
44667.09,3.74,-156.6,0.0844225,,,,-1098.693
44668.09,3.74,-156.5,0.084385833,,,,-1098.737
44669.094,3.74,-156.5,0.08435,,,,-1098.78
44670.099,3.74,-156.1,0.084313333,,,,-1098.824
44671.103,3.736,-156.5,0.0842775,,,,-1098.867
44672.104,3.736,-156.3,0.084240833,,,,-1098.911
44673.091,3.74,-156.5,0.084205,,,,-1098.954
44674.106,3.74,-156.2,0.084169167,,,,-1098.997
44675.093,3.74,-156.3,0.0841325,,,,-1099.041
44676.096,3.736,-156.2,0.084096667,,,,-1099.084
44677.101,3.744,-156.4,0.08406,,,,-1099.128
44678.104,3.736,-156.2,0.084024167,,,,-1099.171
44679.093,3.74,-156.4,0.083988333,,,,-1099.214
44680.096,3.74,-156.5,0.083951667,,,,-1099.258
44681.099,3.74,-156.3,0.083915833,,,,-1099.301
44682.102,3.74,-156.5,0.083879167,,,,-1099.345
44683.104,3.74,-156.6,0.083843333,,,,-1099.388
44684.09,3.74,-156.2,0.083806667,,,,-1099.432
44685.094,3.736,-156.2,0.083770833,,,,-1099.475
44686.097,3.74,-156.3,0.083735,,,,-1099.518
44687.101,3.736,-156.2,0.083698333,,,,-1099.562
44688.106,3.74,-156.3,0.0836625,,,,-1099.605
44689.09,3.74,-156.6,0.083625833,,,,-1099.649
44690.094,3.74,-156.3,0.08359,,,,-1099.692
44691.101,3.74,-156.5,0.083554167,,,,-1099.735
44692.105,3.74,-156.4,0.0835175,,,,-1099.779
44693.093,3.736,-156.3,0.083481667,,,,-1099.822
44694.096,3.74,-156.6,0.083445,,,,-1099.866
44695.1,3.74,-156.3,0.083409167,,,,-1099.909
44696.1,3.736,-156.4,0.0833725,,,,-1099.953
44697.1,3.736,-156.6,0.083336667,,,,-1099.996
44698.103,3.74,-156.5,0.0833,,,,-1100.04
44699.093,3.74,-156.3,0.083264167,,,,-1100.083
44700.096,3.74,-156.2,0.083228333,,,,-1100.126
44701.101,3.74,-156.3,0.083191667,,,,-1100.17
44702.089,3.736,-156.3,0.083155833,,,,-1100.213
44703.09,3.74,-156.1,0.083119167,,,,-1100.257
44704.095,3.752,-0.2,0.083119167,,,,-1100.257
44705.094,3.756,0,0.083119167,,,,-1100.257
44706.099,3.756,0,0.083119167,,,,-1100.257
44707.104,3.756,0.1,0.083119167,,,,-1100.257
44708.09,3.756,-0.2,0.083119167,,,,-1100.257
44709.095,3.756,0,0.083119167,,,,-1100.257
44710.096,3.756,0,0.083119167,,,,-1100.257
44711.096,3.756,0.1,0.083119167,,,,-1100.257
44712.1,3.756,-0.2,0.083119167,,,,-1100.257
44713.101,3.756,0.1,0.083119167,,,,-1100.257
44714.099,3.756,-0.1,0.083119167,,,,-1100.257
44715.097,3.756,0,0.083119167,,,,-1100.257
44716.096,3.756,-0.1,0.083119167,,,,-1100.257
44717.096,3.752,0,0.083119167,,,,-1100.257
44718.101,3.756,0.1,0.083119167,,,,-1100.257
44719.089,3.756,-0.1,0.083119167,,,,-1100.257
44720.093,3.756,-0.1,0.083119167,,,,-1100.257
44721.097,3.756,0,0.083119167,,,,-1100.257
44722.098,3.756,0.1,0.083119167,,,,-1100.257
44723.101,3.756,-0.1,0.083119167,,,,-1100.257
44724.103,3.76,0,0.083119167,,,,-1100.257
44725.089,3.756,0.1,0.083119167,,,,-1100.257
44726.091,3.76,-0.1,0.083119167,,,,-1100.257
44727.094,3.76,0,0.083119167,,,,-1100.257
44728.095,3.76,0.2,0.083119167,,,,-1100.257
44729.095,3.76,0.1,0.083119167,,,,-1100.257
44730.094,3.756,-0.2,0.083119167,,,,-1100.257
44731.097,3.756,0.1,0.083119167,,,,-1100.257
44732.096,3.756,0.2,0.083119167,,,,-1100.257
44733.097,3.756,0.1,0.083119167,,,,-1100.257
44734.1,3.76,0.1,0.083119167,,,,-1100.257
44735.1,3.756,0,0.083119167,,,,-1100.257
44736.104,3.76,0,0.083119167,,,,-1100.257
44737.091,3.756,-0.1,0.083119167,,,,-1100.257
44738.091,3.76,-0.1,0.083119167,,,,-1100.257
44739.093,3.756,0,0.083119167,,,,-1100.257
44740.095,3.76,-0.1,0.083119167,,,,-1100.257
44741.1,3.752,-0.2,0.083119167,,,,-1100.257
44742.101,3.76,-0.1,0.083119167,,,,-1100.257
44743.09,3.76,-0.2,0.083119167,,,,-1100.257
44744.103,3.76,0.1,0.083119167,,,,-1100.257
44745.101,3.76,0.1,0.083119167,,,,-1100.257
44746.088,3.756,0,0.083119167,,,,-1100.257
44747.104,3.76,-0.1,0.083119167,,,,-1100.257
44748.089,3.76,0,0.083119167,,,,-1100.257
44749.091,3.756,0.1,0.083119167,,,,-1100.257
44750.091,3.76,-0.3,0.083119167,,,,-1100.257
44751.093,3.76,-0.2,0.083119167,,,,-1100.257
44752.098,3.756,0,0.083119167,,,,-1100.257
44753.098,3.76,0.1,0.083119167,,,,-1100.257
44754.101,3.756,0,0.083119167,,,,-1100.257
44755.1,3.756,0,0.083119167,,,,-1100.257
44756.089,3.76,0,0.083119167,,,,-1100.257
44757.089,3.76,0.2,0.083119167,,,,-1100.257
44758.093,3.76,-0.1,0.083119167,,,,-1100.257
44759.099,3.76,0.1,0.083119167,,,,-1100.257
44760.1,3.76,-0.2,0.083119167,,,,-1100.257
44761.098,3.756,0.1,0.083119167,,,,-1100.257
44762.103,3.756,-0.2,0.083119167,,,,-1100.257
44763.092,3.756,0.3,0.083119167,,,,-1100.257
44764.095,3.76,0.2,0.083119167,,,,-1100.257
44765.097,3.76,0,0.083119167,,,,-1100.257
44766.101,3.76,0.3,0.083119167,,,,-1100.257
44767.088,3.76,-0.1,0.083119167,,,,-1100.257
44768.092,3.76,0.1,0.083119167,,,,-1100.257
44769.095,3.76,-0.1,0.083119167,,,,-1100.257
44770.099,3.76,0,0.083119167,,,,-1100.257
44771.101,3.76,-0.1,0.083119167,,,,-1100.257
44772.089,3.76,-0.1,0.083119167,,,,-1100.257
44773.09,3.76,0,0.083119167,,,,-1100.257
44774.09,3.756,0.2,0.083119167,,,,-1100.257
44775.091,3.764,-0.1,0.083119167,,,,-1100.257
44776.091,3.76,0.1,0.083119167,,,,-1100.257
44777.093,3.76,-0.1,0.083119167,,,,-1100.257
44778.096,3.76,0.1,0.083119167,,,,-1100.257
44779.1,3.76,-0.3,0.083119167,,,,-1100.257
44780.1,3.76,0.2,0.083119167,,,,-1100.257
44781.102,3.76,0.1,0.083119167,,,,-1100.257
44782.087,3.76,-0.1,0.083119167,,,,-1100.257
44783.092,3.76,-0.1,0.083119167,,,,-1100.257
44784.093,3.76,-0.2,0.083119167,,,,-1100.257
44785.093,3.76,-0.2,0.083119167,,,,-1100.257
44786.095,3.764,-0.2,0.083119167,,,,-1100.257
44787.096,3.76,0.1,0.083119167,,,,-1100.257
44788.096,3.76,0.2,0.083119167,,,,-1100.257
44789.1,3.76,-0.3,0.083119167,,,,-1100.257
44790.088,3.76,0,0.083119167,,,,-1100.257
44791.091,3.76,0,0.083119167,,,,-1100.257
44792.103,3.76,0,0.083119167,,,,-1100.257
44793.101,3.76,0.1,0.083119167,,,,-1100.257
44794.099,3.756,-0.1,0.083119167,,,,-1100.257
44795.097,3.76,-0.1,0.083119167,,,,-1100.257
44796.094,3.76,0,0.083119167,,,,-1100.257
44797.09,3.76,0,0.083119167,,,,-1100.257
44798.099,3.76,-0.3,0.083119167,,,,-1100.257
44799.094,3.76,0.1,0.083119167,,,,-1100.257
44800.093,3.76,0.1,0.083119167,,,,-1100.257
44801.092,3.76,-0.1,0.083119167,,,,-1100.257
44802.089,3.76,-0.1,0.083119167,,,,-1100.257
44803.087,3.76,0.1,0.083119167,,,,-1100.257
44804.099,3.76,0,0.083119167,,,,-1100.257
44805.099,3.76,0.1,0.083119167,,,,-1100.257
44806.098,3.76,-0.1,0.083119167,,,,-1100.257
44807.098,3.76,-0.1,0.083119167,,,,-1100.257
44808.096,3.76,-0.1,0.083119167,,,,-1100.257
44809.094,3.76,0,0.083119167,,,,-1100.257
44810.09,3.764,-0.1,0.083119167,,,,-1100.257
44811.089,3.756,0.2,0.083119167,,,,-1100.257
44812.09,3.76,0.2,0.083119167,,,,-1100.257
44813.1,3.76,0.2,0.083119167,,,,-1100.257
44814.099,3.764,0.1,0.083119167,,,,-1100.257
44815.096,3.756,0.2,0.083119167,,,,-1100.257
44816.095,3.76,0,0.083119167,,,,-1100.257
44817.097,3.76,-0.1,0.083119167,,,,-1100.257
44818.099,3.76,0,0.083119167,,,,-1100.257
44819.087,3.76,-0.1,0.083119167,,,,-1100.257
44820.1,3.76,0.1,0.083119167,,,,-1100.257
44821.09,3.76,0.3,0.083119167,,,,-1100.257
44822.089,3.76,0,0.083119167,,,,-1100.257
44823.092,3.76,0.1,0.083119167,,,,-1100.257
44824.094,3.764,-0.1,0.083119167,,,,-1100.257
44825.099,3.764,-0.1,0.083119167,,,,-1100.257
44826.1,3.756,-0.2,0.083119167,,,,-1100.257
44827.087,3.76,-0.1,0.083119167,,,,-1100.257
44828.092,3.76,0.2,0.083119167,,,,-1100.257
44829.093,3.756,0.1,0.083119167,,,,-1100.257
44830.101,3.76,-0.2,0.083119167,,,,-1100.257
44831.086,3.76,0.2,0.083119167,,,,-1100.257
44832.093,3.76,0.1,0.083119167,,,,-1100.257
44833.099,3.76,0.2,0.083119167,,,,-1100.257
44834.097,3.76,0.1,0.083119167,,,,-1100.257
44835.095,3.76,-0.1,0.083119167,,,,-1100.257
44836.091,3.76,0.1,0.083119167,,,,-1100.257
44837.09,3.76,-0.1,0.083119167,,,,-1100.257
44838.088,3.76,-0.1,0.083119167,,,,-1100.257
44839.09,3.76,0,0.083119167,,,,-1100.257
44840.089,3.76,0,0.083119167,,,,-1100.257
44841.087,3.76,0.1,0.083119167,,,,-1100.257
44842.088,3.76,-0.1,0.083119167,,,,-1100.257
44843.088,3.76,0.1,0.083119167,,,,-1100.257
44844.091,3.76,0,0.083119167,,,,-1100.257
44845.093,3.756,0.1,0.083119167,,,,-1100.257
44846.096,3.764,0,0.083119167,,,,-1100.257
44847.097,3.764,0.1,0.083119167,,,,-1100.257
44848.096,3.76,0,0.083119167,,,,-1100.257
44849.101,3.756,0.1,0.083119167,,,,-1100.257
44850.088,3.756,0.1,0.083119167,,,,-1100.257
44851.093,3.76,0.1,0.083119167,,,,-1100.257
44852.092,3.76,0.1,0.083119167,,,,-1100.257
44853.097,3.76,-0.3,0.083119167,,,,-1100.257
44854.095,3.76,0,0.083119167,,,,-1100.257
44855.099,3.76,0.2,0.083119167,,,,-1100.257
44856.088,3.76,0,0.083119167,,,,-1100.257
44857.089,3.76,0.2,0.083119167,,,,-1100.257
44858.09,3.76,0.4,0.083119167,,,,-1100.257
44859.091,3.76,-0.1,0.083119167,,,,-1100.257
44860.093,3.76,0.3,0.083119167,,,,-1100.257
44861.092,3.76,0,0.083119167,,,,-1100.257
44862.094,3.76,0.1,0.083119167,,,,-1100.257
44863.095,3.76,0.2,0.083119167,,,,-1100.257
44864.095,3.756,0.1,0.083119167,,,,-1100.257
44865.098,3.76,-0.2,0.083119167,,,,-1100.257
44866.099,3.76,-0.1,0.083119167,,,,-1100.257
44867.1,3.764,0.3,0.083119167,,,,-1100.257
44868.086,3.764,-0.1,0.083119167,,,,-1100.257
44869.089,3.76,-0.2,0.083119167,,,,-1100.257
44870.092,3.764,0,0.083119167,,,,-1100.257
44871.094,3.76,0.1,0.083119167,,,,-1100.257
44872.096,3.76,0.2,0.083119167,,,,-1100.257
44873.097,3.76,0,0.083119167,,,,-1100.257
44874.1,3.76,0,0.083119167,,,,-1100.257
44875.089,3.76,0,0.083119167,,,,-1100.257
44876.093,3.764,0.3,0.083119167,,,,-1100.257
44877.091,3.764,0,0.083119167,,,,-1100.257
44878.095,3.76,0.2,0.083119167,,,,-1100.257
44879.095,3.764,0.2,0.083119167,,,,-1100.257
44880.099,3.76,0.1,0.083119167,,,,-1100.257
44881.088,3.76,-0.1,0.083119167,,,,-1100.257
44882.09,3.76,-0.1,0.083119167,,,,-1100.257
44883.091,3.764,0.1,0.083119167,,,,-1100.257
44884.094,3.76,-0.1,0.083119167,,,,-1100.257
44885.096,3.76,0,0.083119167,,,,-1100.257
44886.098,3.76,0,0.083119167,,,,-1100.257
44887.085,3.76,0,0.083119167,,,,-1100.257
44888.085,3.76,-0.2,0.083119167,,,,-1100.257
44889.088,3.764,0.3,0.083119167,,,,-1100.257
44890.091,3.76,0,0.083119167,,,,-1100.257
44891.09,3.76,0,0.083119167,,,,-1100.257
44892.094,3.76,0.1,0.083119167,,,,-1100.257
44893.094,3.764,0,0.083119167,,,,-1100.257
44894.097,3.76,-0.1,0.083119167,,,,-1100.257
44895.097,3.76,0.1,0.083119167,,,,-1100.257
44896.097,3.76,-0.1,0.083119167,,,,-1100.257
44897.085,3.76,0,0.083119167,,,,-1100.257
44898.086,3.76,-0.1,0.083119167,,,,-1100.257
44899.091,3.76,0,0.083119167,,,,-1100.257
44900.095,3.764,-0.1,0.083119167,,,,-1100.257
44901.095,3.76,-0.2,0.083119167,,,,-1100.257
44902.098,3.76,0.4,0.083119167,,,,-1100.257
44903.085,3.76,-0.2,0.083119167,,,,-1100.257
44904.085,3.76,0.1,0.083119167,,,,-1100.257
44905.088,3.764,0,0.083119167,,,,-1100.257
44906.091,3.76,-0.3,0.083119167,,,,-1100.257
44907.092,3.764,0.2,0.083119167,,,,-1100.257
44908.099,3.764,0,0.083119167,,,,-1100.257
44909.085,3.764,0,0.083119167,,,,-1100.257
44910.088,3.76,0.1,0.083119167,,,,-1100.257
44911.091,3.76,0,0.083119167,,,,-1100.257
44912.094,3.76,-0.1,0.083119167,,,,-1100.257
44913.099,3.764,0,0.083119167,,,,-1100.257
44914.094,3.756,0.1,0.083119167,,,,-1100.257
44915.084,3.764,0,0.083119167,,,,-1100.257
44916.086,3.764,0,0.083119167,,,,-1100.257
44917.089,3.76,0.2,0.083119167,,,,-1100.257
44918.095,3.756,0,0.083119167,,,,-1100.257
44919.099,3.76,0.2,0.083119167,,,,-1100.257
44920.087,3.756,-0.1,0.083119167,,,,-1100.257
44921.089,3.764,0.1,0.083119167,,,,-1100.257
44922.091,3.76,-0.1,0.083119167,,,,-1100.257
44923.092,3.76,-0.1,0.083119167,,,,-1100.257
44924.095,3.764,0,0.083119167,,,,-1100.257
44925.094,3.76,-0.2,0.083119167,,,,-1100.257
44926.094,3.76,-0.2,0.083119167,,,,-1100.257
44927.092,3.76,-0.1,0.083119167,,,,-1100.257
44928.096,3.764,0.2,0.083119167,,,,-1100.257
44929.093,3.76,0.1,0.083119167,,,,-1100.257
44930.093,3.76,-0.1,0.083119167,,,,-1100.257
44931.097,3.76,-0.1,0.083119167,,,,-1100.257
44932.086,3.76,0.1,0.083119167,,,,-1100.257
44933.092,3.76,0.1,0.083119167,,,,-1100.257
44934.091,3.764,-0.1,0.083119167,,,,-1100.257
44935.096,3.76,-0.1,0.083119167,,,,-1100.257
44936.098,3.76,0.2,0.083119167,,,,-1100.257
44937.085,3.76,0,0.083119167,,,,-1100.257
44938.089,3.76,0.2,0.083119167,,,,-1100.257
44939.092,3.764,-0.1,0.083119167,,,,-1100.257
44940.095,3.764,-0.3,0.083119167,,,,-1100.257
44941.098,3.764,0.1,0.083119167,,,,-1100.257
44942.088,3.76,0,0.083119167,,,,-1100.257
44943.092,3.76,0,0.083119167,,,,-1100.257
44944.094,3.764,0.1,0.083119167,,,,-1100.257
44945.096,3.764,-0.1,0.083119167,,,,-1100.257
44946.083,3.76,-0.1,0.083119167,,,,-1100.257
44947.086,3.76,0,0.083119167,,,,-1100.257
44948.089,3.76,0.2,0.083119167,,,,-1100.257
44949.094,3.76,0.1,0.083119167,,,,-1100.257
44950.097,3.76,0,0.083119167,,,,-1100.257
44951.085,3.76,-0.1,0.083119167,,,,-1100.257
44952.088,3.756,0.2,0.083119167,,,,-1100.257
44953.088,3.764,0,0.083119167,,,,-1100.257
44954.09,3.76,0,0.083119167,,,,-1100.257
44955.09,3.764,-0.3,0.083119167,,,,-1100.257
44956.094,3.764,0.1,0.083119167,,,,-1100.257
44957.094,3.76,0.4,0.083119167,,,,-1100.257
44958.098,3.76,-0.3,0.083119167,,,,-1100.257
44959.085,3.76,0.1,0.083119167,,,,-1100.257
44960.085,3.76,0,0.083119167,,,,-1100.257
44961.087,3.76,-0.2,0.083119167,,,,-1100.257
44962.09,3.764,-0.3,0.083119167,,,,-1100.257
44963.095,3.76,0,0.083119167,,,,-1100.257
44964.085,3.76,-0.1,0.083119167,,,,-1100.257
44965.089,3.76,-0.2,0.083119167,,,,-1100.257
44966.091,3.764,0.1,0.083119167,,,,-1100.257
44967.096,3.76,0,0.083119167,,,,-1100.257
44968.097,3.764,0.1,0.083119167,,,,-1100.257
44969.084,3.764,-0.1,0.083119167,,,,-1100.257
44970.09,3.764,-0.2,0.083119167,,,,-1100.257
44971.092,3.76,0,0.083119167,,,,-1100.257
44972.096,3.76,-0.1,0.083119167,,,,-1100.257
44973.084,3.76,0,0.083119167,,,,-1100.257
44974.085,3.764,-0.1,0.083119167,,,,-1100.257
44975.083,3.76,0.1,0.083119167,,,,-1100.257
44976.084,3.764,0.1,0.083119167,,,,-1100.257
44977.087,3.76,-0.1,0.083119167,,,,-1100.257
44978.088,3.76,0.1,0.083119167,,,,-1100.257
44979.089,3.764,-0.2,0.083119167,,,,-1100.257
44980.089,3.764,0.2,0.083119167,,,,-1100.257
44981.094,3.76,0,0.083119167,,,,-1100.257
44982.083,3.764,0.1,0.083119167,,,,-1100.257
44983.087,3.764,-0.1,0.083119167,,,,-1100.257
44984.091,3.764,0,0.083119167,,,,-1100.257
44985.092,3.76,-0.1,0.083119167,,,,-1100.257
44986.096,3.764,0.4,0.083119167,,,,-1100.257
44987.097,3.764,0,0.083119167,,,,-1100.257
44988.086,3.764,0.1,0.083119167,,,,-1100.257
44989.09,3.764,0.2,0.083119167,,,,-1100.257
44990.088,3.76,0.2,0.083119167,,,,-1100.257
44991.088,3.764,0,0.083119167,,,,-1100.257
44992.085,3.76,-0.1,0.083119167,,,,-1100.257
44993.084,3.76,-0.1,0.083119167,,,,-1100.257
44994.084,3.764,0,0.083119167,,,,-1100.257
44995.083,3.76,0.1,0.083119167,,,,-1100.257
44996.097,3.76,0.1,0.083119167,,,,-1100.257
44997.084,3.76,-0.1,0.083119167,,,,-1100.257
44998.085,3.764,0,0.083119167,,,,-1100.257
44999.088,3.764,0,0.083119167,,,,-1100.257
45000.092,3.76,-0.1,0.083119167,,,,-1100.257
45001.095,3.76,0.1,0.083119167,,,,-1100.257
45002.083,3.76,0.1,0.083119167,,,,-1100.257
45003.084,3.76,0.1,0.083119167,,,,-1100.257
45004.086,3.76,0.1,0.083119167,,,,-1100.257
45005.088,3.76,0.1,0.083119167,,,,-1100.257
45006.091,3.764,0,0.083119167,,,,-1100.257
45007.094,3.76,-0.2,0.083119167,,,,-1100.257
45008.083,3.764,0,0.083119167,,,,-1100.257
45009.086,3.76,-0.2,0.083119167,,,,-1100.257
45010.088,3.764,0.3,0.083119167,,,,-1100.257
45011.088,3.76,0,0.083119167,,,,-1100.257
45012.091,3.764,-0.2,0.083119167,,,,-1100.257
45013.093,3.764,-0.1,0.083119167,,,,-1100.257
45014.093,3.76,0,0.083119167,,,,-1100.257
45015.091,3.764,0,0.083119167,,,,-1100.257
45016.093,3.76,0,0.083119167,,,,-1100.257
45017.092,3.764,-0.1,0.083119167,,,,-1100.257
45018.096,3.76,0.1,0.083119167,,,,-1100.257
45019.095,3.764,-0.1,0.083119167,,,,-1100.257
45020.082,3.76,0.2,0.083119167,,,,-1100.257
45021.087,3.76,-0.1,0.083119167,,,,-1100.257
45022.09,3.76,0,0.083119167,,,,-1100.257
45023.092,3.76,0.1,0.083119167,,,,-1100.257
45024.081,3.76,0.2,0.083119167,,,,-1100.257
45025.084,3.764,0,0.083119167,,,,-1100.257
45026.087,3.76,0,0.083119167,,,,-1100.257
45027.09,3.76,0,0.083119167,,,,-1100.257
45028.094,3.76,-0.3,0.083119167,,,,-1100.257
45029.083,3.76,0.1,0.083119167,,,,-1100.257
45030.086,3.76,-0.2,0.083119167,,,,-1100.257
45031.092,3.764,0.1,0.083119167,,,,-1100.257
45032.094,3.764,-0.2,0.083119167,,,,-1100.257
45033.097,3.76,0,0.083119167,,,,-1100.257
45034.084,3.764,-0.2,0.083119167,,,,-1100.257
45035.088,3.756,-0.3,0.083119167,,,,-1100.257
45036.094,3.764,0.1,0.083119167,,,,-1100.257
45037.097,3.76,0,0.083119167,,,,-1100.257
45038.082,3.76,0.1,0.083119167,,,,-1100.257
45039.087,3.76,-0.1,0.083119167,,,,-1100.257
45040.088,3.764,0.2,0.083119167,,,,-1100.257
45041.092,3.764,0.1,0.083119167,,,,-1100.257
45042.096,3.764,-0.1,0.083119167,,,,-1100.257
45043.085,3.76,0.1,0.083119167,,,,-1100.257
45044.086,3.764,0.2,0.083119167,,,,-1100.257
45045.086,3.76,0,0.083119167,,,,-1100.257
45046.089,3.764,0,0.083119167,,,,-1100.257
45047.091,3.764,0.1,0.083119167,,,,-1100.257
45048.094,3.76,-0.1,0.083119167,,,,-1100.257
45049.095,3.764,0.1,0.083119167,,,,-1100.257
45050.082,3.76,0,0.083119167,,,,-1100.257
45051.083,3.764,0,0.083119167,,,,-1100.257
45052.088,3.76,0.3,0.083119167,,,,-1100.257
45053.09,3.764,-0.1,0.083119167,,,,-1100.257
45054.091,3.764,0.1,0.083119167,,,,-1100.257
45055.093,3.764,0,0.083119167,,,,-1100.257
45056.092,3.76,0.2,0.083119167,,,,-1100.257
45057.091,3.76,0,0.083119167,,,,-1100.257
45058.092,3.764,0,0.083119167,,,,-1100.257
45059.091,3.764,0.2,0.083119167,,,,-1100.257
45060.09,3.76,0.1,0.083119167,,,,-1100.257
45061.093,3.764,0.1,0.083119167,,,,-1100.257
45062.096,3.764,0.2,0.083119167,,,,-1100.257
45063.082,3.76,-0.2,0.083119167,,,,-1100.257
45064.087,3.764,0.2,0.083119167,,,,-1100.257
45065.089,3.76,0,0.083119167,,,,-1100.257
45066.091,3.764,0.1,0.083119167,,,,-1100.257
45067.091,3.76,-0.1,0.083119167,,,,-1100.257
45068.095,3.76,0,0.083119167,,,,-1100.257
45069.08,3.764,0,0.083119167,,,,-1100.257
45070.086,3.76,-0.1,0.083119167,,,,-1100.257
45071.088,3.764,0.1,0.083119167,,,,-1100.257
45072.091,3.764,0.1,0.083119167,,,,-1100.257
45073.093,3.764,-0.2,0.083119167,,,,-1100.257
45074.09,3.76,0,0.083119167,,,,-1100.257
45075.091,3.764,-0.1,0.083119167,,,,-1100.257
45076.094,3.764,-0.3,0.083119167,,,,-1100.257
45077.081,3.76,0.1,0.083119167,,,,-1100.257
45078.083,3.76,-0.1,0.083119167,,,,-1100.257
45079.087,3.76,0.2,0.083119167,,,,-1100.257
45080.091,3.76,-0.1,0.083119167,,,,-1100.257
45081.093,3.76,-0.1,0.083119167,,,,-1100.257
45082.095,3.76,-0.1,0.083119167,,,,-1100.257
45083.084,3.764,0.1,0.083119167,,,,-1100.257
45084.088,3.764,-0.1,0.083119167,,,,-1100.257
45085.089,3.76,-0.1,0.083119167,,,,-1100.257
45086.094,3.76,-0.1,0.083119167,,,,-1100.257
45087.081,3.76,0.1,0.083119167,,,,-1100.257
45088.084,3.764,-0.2,0.083119167,,,,-1100.257
45089.089,3.764,0,0.083119167,,,,-1100.257
45090.091,3.76,0.1,0.083119167,,,,-1100.257
45091.082,3.76,0.2,0.083119167,,,,-1100.257
45092.081,3.76,0,0.083119167,,,,-1100.257
45093.085,3.76,-0.1,0.083119167,,,,-1100.257
45094.091,3.76,-0.3,0.083119167,,,,-1100.257
45095.079,3.76,0,0.083119167,,,,-1100.257
45096.086,3.764,0.1,0.083119167,,,,-1100.257
45097.088,3.76,-0.1,0.083119167,,,,-1100.257
45098.09,3.764,0,0.083119167,,,,-1100.257
45099.089,3.764,0,0.083119167,,,,-1100.257
45100.093,3.76,0,0.083119167,,,,-1100.257
45101.093,3.764,0,0.083119167,,,,-1100.257
45102.094,3.764,-0.1,0.083119167,,,,-1100.257
45103.084,3.764,-0.2,0.083119167,,,,-1100.257
45104.086,3.764,0.1,0.083119167,,,,-1100.257
45105.087,3.764,-0.1,0.083119167,,,,-1100.257
45106.091,3.764,-0.2,0.083119167,,,,-1100.257
45107.079,3.764,-0.1,0.083119167,,,,-1100.257
