time_s,voltage_V,current_A,soc_thuc,Total (mAh),,,,,,,
31385.413,4.1,-0.2,,,,,26944.526,4.1,-0.1,,1192.469
31386.407,4.1,-0.2,,,,,26945.528,4.1,0,,1192.469
31387.419,4.1,-0.1,,,,,26946.525,4.1,-0.1,,1192.469
31388.419,4.1,0,,,,,26947.538,4.104,0,,1192.469
31389.416,4.1,0,,,,,26948.538,4.1,0,,1192.469
31390.408,4.1,0.3,,,,,26949.539,4.1,0,,1192.469
31391.407,4.1,-0.1,,,,,26950.534,4.104,-0.1,,1192.469
31392.408,4.1,-0.2,,,,,26951.531,4.1,0.1,,1192.469
31393.418,4.1,0.2,,,,,26952.524,4.1,0,,1192.469
31394.413,4.1,0.1,,,,,26953.525,4.1,0.1,,1192.469
31395.413,4.1,0.1,,,,,26954.527,4.1,0.2,,1192.469
31396.408,4.1,0,,,,,26955.527,4.1,0,,1192.469
31397.421,4.096,0.1,,,,,26956.523,4.1,-0.1,,1192.469
31398.419,4.1,0.1,,,,,26957.524,4.1,-0.4,,1192.468
31399.412,4.1,-0.1,,,,,26958.537,4.1,0.2,,1192.468
31400.409,4.1,0.1,,,,,26959.534,4.1,0,,1192.468
31401.418,4.1,0.1,,,,,26960.531,4.1,-0.1,,1192.468
31402.407,4.1,0,,,,,26961.528,4.1,-0.1,,1192.468
31403.419,4.1,-0.1,,,,,26962.532,4.1,-0.1,,1192.468
31404.417,4.1,0.3,,,,,26963.529,4.1,0.2,,1192.468
31405.412,4.1,-0.1,,,,,26964.527,4.1,-0.2,,1192.468
31406.413,4.1,0,,,,,26965.526,4.1,0,,1192.468
31407.41,4.1,0,,,,,26966.539,4.096,-0.1,,1192.468
31408.413,4.1,-0.1,,,,,26967.534,4.1,0.1,,1192.468
31409.409,4.1,0,,,,,26968.535,4.1,0.1,,1192.468
31410.408,4.1,0,,,,,26969.538,4.1,0,,1192.468
31411.419,4.1,-0.1,,,,,26970.536,4.1,0.1,,1192.468
31412.415,4.104,0.2,,,,,26971.531,4.1,-0.1,,1192.468
31413.412,4.1,-0.1,,,,,26972.529,4.1,-0.2,,1192.468
31414.412,4.1,0.3,,,,,26973.525,4.104,0,,1192.468
31415.415,4.1,0,,,,,26974.534,4.104,0.1,,1192.468
31416.411,4.1,0,,,,,26975.531,4.1,0.1,,1192.468
31417.41,4.1,-0.2,,,,,26976.527,4.1,0.1,,1192.468
31418.406,4.1,-0.1,,,,,26977.524,4.1,0.2,,1192.468
31419.406,4.1,0.2,,,,,26978.538,4.1,0,,1192.468
31420.419,4.1,0,,,,,26979.524,4.104,0.2,,1192.468
