time_s,voltage_V,current_A,soc_thuc,,,Total (mAh)
5595.525,3.956,-318.5,0.713295,,,-344.046
5596.523,3.956,-318.2,0.713221667,,,-344.134
5597.524,3.956,-318.1,0.713148333,,,-344.222
5598.523,3.956,-318.3,0.713074167,,,-344.311
5599.509,3.956,-318.2,0.713000833,,,-344.399
5600.524,3.956,-318.4,0.7129275,,,-344.487
5601.509,3.956,-318.3,0.712853333,,,-344.576
5602.508,3.956,-318.1,0.71278,,,-344.664
5603.525,3.956,-318,0.712705833,,,-344.753
5604.511,3.956,-318.3,0.7126325,,,-344.841
5605.509,3.956,-318.1,0.712559167,,,-344.929
5606.511,3.956,-318.1,0.712485,,,-345.018
5607.511,3.956,-318.2,0.712411667,,,-345.106
5608.51,3.956,-318.2,0.712338333,,,-345.194
5609.511,3.956,-318.4,0.712264167,,,-345.283
5610.509,3.956,-318.3,0.712190833,,,-345.371
5611.511,3.956,-318.2,0.712116667,,,-345.46
5612.51,3.956,-318.3,0.712043333,,,-345.548
5613.511,3.956,-318.2,0.71197,,,-345.636
5614.511,3.956,-318.1,0.711895833,,,-345.725
5615.511,3.956,-318.2,0.7118225,,,-345.813
5616.512,3.96,-318.4,0.711748333,,,-345.902
5617.511,3.956,-317.9,0.711675,,,-345.99
5618.513,3.956,-318.3,0.711601667,,,-346.078
5619.512,3.956,-318.1,0.7115275,,,-346.167
5620.513,3.956,-318.1,0.711454167,,,-346.255
5621.512,3.956,-318.3,0.711380833,,,-346.343
5622.513,3.956,-317.9,0.711306667,,,-346.432
5623.514,3.956,-318.2,0.711233333,,,-346.52
5624.515,3.956,-318.1,0.711159167,,,-346.609
5625.512,3.956,-318.1,0.711085833,,,-346.697
5626.514,3.956,-318.5,0.7110125,,,-346.785
5627.514,3.956,-318.3,0.710938333,,,-346.874
5628.513,3.96,-318.5,0.710865,,,-346.962
5629.516,3.956,-318.2,0.710790833,,,-347.051
5630.514,3.956,-318.3,0.7107175,,,-347.139
5631.514,3.956,-318.2,0.710644167,,,-347.227
5632.515,3.956,-318.1,0.71057,,,-347.316
5633.515,3.956,-318.2,0.710496667,,,-347.404
5634.516,3.956,-318.4,0.7104225,,,-347.493
5635.517,3.956,-318.2,0.710349167,,,-347.581
5636.517,3.956,-318.3,0.710275833,,,-347.669
5637.516,3.952,-318.2,0.710201667,,,-347.758
5638.516,3.956,-318.4,0.710128333,,,-347.846
5639.516,3.956,-318.2,0.710054167,,,-347.935
5640.516,3.956,-318.7,0.709980833,,,-348.023
5641.516,3.956,-318.2,0.7099075,,,-348.111
5642.518,3.956,-318.2,0.709833333,,,-348.2
5643.518,3.952,-318.1,0.70976,,,-348.288
5644.518,3.956,-318.1,0.709685833,,,-348.377
5645.517,3.952,-318.1,0.7096125,,,-348.465
5646.518,3.952,-318.2,0.709539167,,,-348.553
5647.517,3.956,-318,0.709465,,,-348.642
5648.517,3.956,-318.1,0.709391667,,,-348.73
5649.518,3.956,-318,0.709318333,,,-348.818
5650.517,3.956,-318.6,0.709244167,,,-348.907
5651.518,3.952,-318,0.709170833,,,-348.995
5652.52,3.956,-318.2,0.709096667,,,-349.084
5653.52,3.956,-318,0.709023333,,,-349.172
5654.52,3.96,-318.3,0.70895,,,-349.26
5655.519,3.956,-318.4,0.708875833,,,-349.349
5656.521,3.952,-318.4,0.7088025,,,-349.437
5657.519,3.956,-318.2,0.708728333,,,-349.526
5658.521,3.952,-318.7,0.708655,,,-349.614
5659.52,3.956,-318.4,0.708580833,,,-349.703
5660.522,3.952,-318.5,0.7085075,,,-349.791
5661.521,3.956,-318.2,0.708434167,,,-349.879
5662.52,3.956,-318.5,0.70836,,,-349.968
5663.52,3.956,-318.3,0.708286667,,,-350.056
5664.521,3.956,-318.5,0.7082125,,,-350.145
5665.522,3.956,-318.5,0.708139167,,,-350.233
5666.522,3.956,-318.5,0.708065,,,-350.322
5667.521,3.956,-318.5,0.707991667,,,-350.41
5668.523,3.956,-318.2,0.7079175,,,-350.499
5669.524,3.956,-318.6,0.707844167,,,-350.587
5670.523,3.956,-318.7,0.70777,,,-350.676
5671.523,3.952,-318.8,0.707696667,,,-350.764
5672.507,3.956,-318.3,0.7076225,,,-350.853
5673.507,3.956,-318.5,0.707549167,,,-350.941
5674.507,3.96,-318.3,0.707475833,,,-351.029
5675.507,3.956,-318.5,0.707401667,,,-351.118
5676.507,3.956,-318.5,0.707328333,,,-351.206
5677.508,3.952,-318.5,0.707254167,,,-351.295
5678.507,3.956,-318.2,0.707180833,,,-351.383
5679.508,3.952,-318.3,0.707106667,,,-351.472
5680.509,3.956,-318.5,0.707033333,,,-351.56
5681.509,3.956,-318.4,0.70696,,,-351.648
5682.508,3.952,-318.5,0.706885833,,,-351.737
5683.508,3.956,-318.5,0.7068125,,,-351.825
5684.508,3.952,-318.5,0.706738333,,,-351.914
5685.508,3.956,-318.4,0.706665,,,-352.002
5686.508,3.952,-318.5,0.706590833,,,-352.091
5687.51,3.952,-318.9,0.7065175,,,-352.179
5688.51,3.952,-318.7,0.706443333,,,-352.268
5689.511,3.952,-318.5,0.70637,,,-352.356
5690.512,3.956,-318.6,0.706295833,,,-352.445
5691.51,3.956,-318.8,0.7062225,,,-352.533
5692.509,3.956,-318.6,0.706148333,,,-352.622
5693.509,3.952,-318.8,0.706074167,,,-352.711
5694.512,3.952,-318.6,0.706000833,,,-352.799
5695.511,3.956,-318.8,0.705926667,,,-352.888
5696.512,3.952,-318.8,0.705853333,,,-352.976
5697.512,3.952,-318.9,0.705779167,,,-353.065
5698.512,3.956,-318.7,0.705705833,,,-353.153
5699.511,3.952,-318.8,0.705631667,,,-353.242
5700.511,3.952,-319,0.705558333,,,-353.33
5701.514,3.952,-318.7,0.705484167,,,-353.419
5702.513,3.956,-319,0.70541,,,-353.508
5703.512,3.956,-319,0.705336667,,,-353.596
5704.514,3.956,-318.8,0.7052625,,,-353.685
5705.513,3.952,-318.8,0.705189167,,,-353.773
5706.512,3.956,-318.7,0.705115,,,-353.862
5707.513,3.952,-318.9,0.705040833,,,-353.951
5708.514,3.948,-319,0.7049675,,,-354.039
5709.513,3.952,-319.1,0.704893333,,,-354.128
5710.515,3.956,-319,0.70482,,,-354.216
5711.514,3.956,-318.8,0.704745833,,,-354.305
5712.515,3.952,-319,0.704671667,,,-354.394
5713.515,3.956,-318.9,0.704598333,,,-354.482
5714.515,3.952,-318.9,0.704524167,,,-354.571
5715.513,3.952,-318.6,0.704450833,,,-354.659
5716.514,3.952,-319,0.704376667,,,-354.748
5717.515,3.952,-318.8,0.704303333,,,-354.836
5718.515,3.952,-318.8,0.704229167,,,-354.925
5719.516,3.952,-319,0.704155,,,-355.014
5720.516,3.952,-319.3,0.704081667,,,-355.102
5721.517,3.952,-318.9,0.7040075,,,-355.191
5722.517,3.952,-318.8,0.703934167,,,-355.279
5723.516,3.952,-319,0.70386,,,-355.368
5724.518,3.952,-318.8,0.703785833,,,-355.457
5725.518,3.956,-319,0.7037125,,,-355.545
5726.518,3.952,-318.8,0.703638333,,,-355.634
5727.515,3.956,-319,0.703565,,,-355.722
5728.518,3.952,-318.8,0.703490833,,,-355.811
5729.518,3.956,-318.9,0.703416667,,,-355.9
5730.518,3.952,-318.9,0.703343333,,,-355.988
5731.517,3.952,-318.7,0.703269167,,,-356.077
5732.518,3.956,-318.9,0.703195833,,,-356.165
5733.518,3.956,-318.5,0.703121667,,,-356.254
5734.519,3.952,-319,0.703048333,,,-356.342
5735.518,3.952,-319.3,0.702974167,,,-356.431
5736.52,3.956,-318.8,0.7029,,,-356.52
5737.52,3.952,-318.9,0.702826667,,,-356.608
5738.521,3.952,-319,0.7027525,,,-356.697
5739.521,3.952,-318.8,0.702679167,,,-356.785
5740.519,3.952,-318.9,0.702605,,,-356.874
5741.519,3.952,-318.9,0.702530833,,,-356.963
5742.52,3.956,-319.1,0.7024575,,,-357.051
5743.52,3.952,-318.9,0.702383333,,,-357.14
5744.52,3.956,-319.1,0.702309167,,,-357.229
5745.522,3.956,-318.9,0.702235833,,,-357.317
5746.522,3.952,-318.9,0.702161667,,,-357.406
5747.506,3.952,-318.7,0.702088333,,,-357.494
5748.506,3.952,-319,0.702014167,,,-357.583
5749.505,3.952,-319,0.70194,,,-357.672
5750.507,3.952,-319,0.701866667,,,-357.76
5751.505,3.952,-318.9,0.7017925,,,-357.849
5752.506,3.956,-319.3,0.701719167,,,-357.937
5753.506,3.952,-318.9,0.701645,,,-358.026
5754.506,3.952,-318.8,0.701570833,,,-358.115
5755.507,3.952,-318.9,0.7014975,,,-358.203
5756.506,3.952,-319,0.701423333,,,-358.292
5757.508,3.952,-319,0.70135,,,-358.38
5758.507,3.952,-319,0.701275833,,,-358.469
5759.506,3.952,-318.9,0.701201667,,,-358.558
5760.507,3.956,-318.9,0.701128333,,,-358.646
5761.507,3.952,-319,0.701054167,,,-358.735
5762.509,3.952,-319,0.700980833,,,-358.823
5763.509,3.948,-318.9,0.700906667,,,-358.912
5764.509,3.952,-319,0.7008325,,,-359.001
5765.508,3.952,-318.7,0.700759167,,,-359.089
5766.509,3.952,-318.9,0.700685,,,-359.178
5767.509,3.952,-319,0.700611667,,,-359.266
5768.508,3.952,-319,0.7005375,,,-359.355
5769.508,3.952,-318.9,0.700463333,,,-359.444
5770.509,3.952,-318.8,0.70039,,,-359.532
5771.511,3.952,-318.9,0.700315833,,,-359.621
5772.51,3.952,-319,0.7002425,,,-359.709
5773.511,3.952,-318.9,0.700168333,,,-359.798
5774.51,3.952,-319,0.700094167,,,-359.887
5775.512,3.952,-319,0.700020833,,,-359.975
5776.512,3.952,-318.8,0.699946667,,,-360.064
5777.512,3.952,-319,0.699873333,,,-360.152
5778.513,3.952,-318.8,0.699799167,,,-360.241
5779.511,3.952,-318.7,0.699725,,,-360.33
5780.512,3.952,-318.9,0.699651667,,,-360.418
